# timestamp wx wy wz ax ay az
1455210115716154624 0.0005487416794497 0.0090123102342990 -0.0029799441017442 -0.0058903159296989 0.3636933916359901 -0.0200329773644447
1455210115734598912 0.0015018857020086 0.0080323921217211 -0.0034525446740480 -0.0019791630614281 0.3614779320935249 -0.0151446722389221
1455210115747790592 0.0021364956844857 0.0070993309969425 -0.0038911100476206 -0.0091349642061234 0.3619042870360374 -0.0166463978208542
1455210115764567808 0.0030569826941774 0.0062271404136194 -0.0043103635085485 0.0055832969761848 0.3590096785242080 -0.0176370548718452
1455210115779839488 0.0029353095218744 0.0055490210368331 -0.0039365142810454 -0.0073508724658966 0.3666059192508697 -0.0154274124912262
1455210115796249088 0.0035900516706121 0.0048564340374249 -0.0046546583058545 -0.0119177747232437 0.3687822859693527 -0.0158530753598213
1455210115812626432 0.0043125859164782 0.0038112112201766 -0.0052797221874043 -0.0079746742265701 0.3652825616926193 -0.0180375599183083
1455210115827721216 0.0040986528545316 0.0029969736853347 -0.0054543097074060 -0.0000542810407639 0.3642240252836227 -0.0154914947950363
1455210115843799808 0.0043546212511240 0.0023268850708155 -0.0055405854740803 -0.0080913354434013 0.3637618134303092 -0.0170004965054512
1455210115862201600 0.0048246505413953 0.0012855304950505 -0.0049340052620762 -0.0048633904644966 0.3657339248196602 -0.0172586400766373
1455210115875894272 0.0045265642521633 0.0009300584106495 -0.0044714661123707 -0.0057133694632530 0.3627615982773781 -0.0220289372468948
1455210115892711168 0.0042658900499247 0.0000875221260644 -0.0043801729502028 0.0003216647339821 0.3597927133999824 -0.0221798654749870
1455210115907901440 0.0035046693944836 -0.0002328827846831 -0.0046552561855192 0.0114418336197853 0.3561775624166489 -0.0236657855850220
1455210115923943168 0.0032108015524182 -0.0008172269331655 -0.0046304927821231 0.0120823012685776 0.3556591055290222 -0.0229551379000664
1455210115939912960 0.0025376769342563 -0.0004730080359506 -0.0042906854112539 0.0107287356190681 0.3593433890852928 -0.0223972140944481
1455210115956504576 0.0022300778336106 0.0002760339838256 -0.0041993376542836 0.0206480066205978 0.3545564073222160 -0.0226973123087883
1455210115971781888 0.0036220175931763 0.0013393902649363 -0.0019844518231115 0.0270517852828979 0.3407135822360038 -0.0272741280573845
1455210115987899904 0.0046615865194303 0.0023631240353487 -0.0002984937528788 0.0245393699157715 0.3394824762604713 -0.0322780282318115
1455210116004863744 0.0045365737431204 0.0027347814812747 0.0021717399583518 0.0279777240702629 0.3459764302837371 -0.0377550076905251
1455210116019856128 0.0039833020266564 0.0028227430289190 0.0045798727477034 0.0295127253143311 0.3405392731323242 -0.0407535395181656
1455210116035927808 0.0028344383008460 0.0032602830854719 0.0068720288663237 0.0241318506066322 0.3513020138968467 -0.0363404647174835
1455210116052312576 0.0021428060446887 0.0030467415082055 0.0094234596960298 0.0213669966019630 0.3504639123828888 -0.0362639811972618
1455210116067966208 0.0010615533210527 0.0026653368926898 0.0128646300090621 0.0264690029303551 0.3472562432992935 -0.0292877825864792
1455210116084124672 -0.0003238710149062 0.0018271215869734 0.0162210412256609 0.0235088718527794 0.3431733064619064 -0.0327917154208183
1455210116100252672 -0.0022738961546062 0.0003476423907962 0.0195847202088746 0.0195159981481552 0.3493075316857338 -0.0278931040053368
1455210116115950336 -0.0051953745493593 -0.0024799822124009 0.0230587126507615 0.0067066825817108 0.3573223087901116 -0.0315637705396652
1455210116131860992 -0.0088969154642659 -0.0068917162846821 0.0267282437009459 -0.0055966521323204 0.3768525225106239 -0.0290682081076622
1455210116147793664 -0.0139885319259751 -0.0112203650572751 0.0290391764368318 -0.0088026564975739 0.3724041332354545 -0.0211308684632301
1455210116164084480 -0.0184095537725580 -0.0151579539238204 0.0303790513970865 -0.0072229510193825 0.3735098803084373 -0.0207589629037857
1455210116179928832 -0.0228422149646852 -0.0186166771315973 0.0315358966166838 -0.0024772318255424 0.3740938784665108 -0.0177242561854362
1455210116195855872 -0.0255403886336157 -0.0214522379548428 0.0322048187666456 -0.0071064394401550 0.3804599858620644 -0.0149060189656258
1455210116211915264 -0.0276025728026244 -0.0228135433723894 0.0316986676909289 -0.0086572648608208 0.3789298291354179 -0.0061192053493500
1455210116227949056 -0.0281391784569866 -0.0230806424507578 0.0314635332035442 -0.0035208979976654 0.3746192373886108 -0.0035794063007355
1455210116243902464 -0.0273404964460719 -0.0221027390195445 0.0298864491534156 -0.0034886136846542 0.3729543694091796 -0.0005607482153893
1455210116261156352 -0.0268540620834856 -0.0205589591304279 0.0276919018834884 -0.0036466684036255 0.3721777876550674 0.0012913538157463
1455210116275943424 -0.0252311543520606 -0.0184444038985828 0.0247725913018626 -0.0136404776365280 0.3791148747371673 0.0045666029821396
1455210116292366848 -0.0220146562980707 -0.0150025238531201 0.0228722487638785 0.0012077063952446 0.3727054846647262 0.0102242885520935
1455210116307840512 -0.0183113483757808 -0.0114973484580294 0.0204298797071334 -0.0019895815795898 0.3714278226897240 0.0141418197232246
1455210116323958784 -0.0140871314705937 -0.0069215476836327 0.0186087955063512 0.0004464999049187 0.3705816220404625 0.0111536502996445
1455210116341125376 -0.0091818151113604 -0.0017595731690846 0.0172804094230392 -0.0011977929039955 0.3668583017743111 0.0135260235743523
1455210116356114688 -0.0032370936102800 0.0043844166973998 0.0157606405943107 -0.0109553056558609 0.3764193590571404 0.0116660094549179
1455210116372216832 0.0005901911186557 0.0097937136560613 0.0131131668546326 0.0027403321423531 0.3652950564325332 0.0142614175780296
1455210116387852800 0.0040655510937624 0.0145682222004527 0.0104578594266080 -0.0022560861518860 0.3702366325449943 0.0104086420799255
1455210116403936000 0.0064954751987336 0.0185470980533774 0.0081815331375071 -0.0002227916872978 0.3670943737989426 0.0095731031099319
1455210116420974080 0.0079205753086125 0.0225453191084604 0.0053071940256290 -0.0103915459836960 0.3712587883115768 0.0041263130377769
1455210116436670464 0.0087160974788938 0.0244005397080952 0.0037815396108915 -0.0133288199172974 0.3822576946242333 0.0017195044095039
1455210116452099584 0.0072959921276394 0.0254775726529840 0.0018757602295421 -0.0046472950599670 0.3766503246985435 0.0028748376434326
1455210116468518400 0.0058762542926155 0.0256855548814748 -0.0005593397290077 -0.0131780787362099 0.3725988304626465 0.0023477765935898
1455210116483991296 0.0037331273370155 0.0260786321320483 -0.0035520243934068 -0.0153396500366211 0.3824780359957695 0.0042593408675194
1455210116499874304 0.0005046437265397 0.0243958552077378 -0.0059924213793647 -0.0151024183205605 0.3778858075739860 -0.0104690021483421
1455210116516073216 -0.0026518080343522 0.0228405651363899 -0.0087456266090606 -0.0161850089743614 0.3700336678401946 -0.0055292029824257
1455210116531942144 -0.0049805053862895 0.0204894306522687 -0.0111703002919427 -0.0120575362451553 0.3675498519600868 0.0004786906944275
1455210116548401152 -0.0084136089843799 0.0177251067250217 -0.0133812313288962 -0.0211837279467583 0.3748931116128921 -0.0058521396360397
1455210116564296960 -0.0133849064912005 0.0149000414196322 -0.0160286584632552 -0.0213030639357567 0.3770060881014823 -0.0072672063406944
1455210116579897856 -0.0174962786030983 0.0115724522639307 -0.0187407231804316 -0.0201358906264305 0.3782545894484520 -0.0022207155632973
1455210116596145408 -0.0215129274013441 0.0080230750526474 -0.0208115666177247 -0.0229067301352501 0.3735899177217484 -0.0074371946585655
1455210116612086016 -0.0237889820480138 0.0048866795579249 -0.0208603836920864 -0.0221629751304626 0.3660657649106979 -0.0043639001431465
1455210116628293632 -0.0246163329880633 0.0038903137624547 -0.0215589055459838 -0.0186318643663406 0.3618980583707809 0.0006270189691544
1455210116644089856 -0.0242302398774485 0.0023870405535182 -0.0198579911630693 -0.0226206230368614 0.3647841188344955 0.0016274024643898
1455210116660131072 -0.0230771869992434 0.0013211795694023 -0.0182360221959285 -0.0240408522388458 0.3604150187846184 0.0065545946621895
1455210116676049152 -0.0214167313596094 0.0007213544655032 -0.0165730045953258 -0.0235598234568596 0.3621817525628090 0.0068519993996620
1455210116691963648 -0.0203056086211870 -0.0003025350998330 -0.0141342028428608 -0.0157453362851143 0.3509829678209305 0.0072482958885193
1455210116708013568 -0.0178838697418262 -0.0012567750131804 -0.0105001397720741 -0.0192538330663681 0.3470775760004043 0.0057651814835548
1455210116724009984 -0.0159892476738637 -0.0025139361847188 -0.0076993864642759 -0.0214682077362061 0.3547274992174149 0.0029649007761955
1455210116739943424 -0.0147629259077484 -0.0035485476366037 -0.0044524218474155 -0.0251312988668442 0.3622901837114333 0.0027882909943581
1455210116756739328 -0.0139990886965362 -0.0044268355272426 -0.0022023942740792 -0.0219854114089012 0.3611342706317901 0.0032333506373405
1455210116772554496 -0.0132076504837864 -0.0065230828581739 0.0009149982346851 -0.0277077965377808 0.3589959305693626 -0.0011475894879341
1455210116788057088 -0.0123732594773953 -0.0078336856833070 0.0029527252638230 -0.0206954417409897 0.3565807235305786 0.0023161469450951
1455210116805563648 -0.0113758097753614 -0.0093783577313888 0.0054541552440628 -0.0164473236937523 0.3589076630878448 -0.0044378585288048
1455210116819842304 -0.0113466921035830 -0.0112596773097063 0.0070468440865987 -0.0124929629673958 0.3571913571821212 -0.0014792612366676
1455210116835889408 -0.0110893202210962 -0.0137822288205516 0.0095095144203335 -0.0251370038004875 0.3633887107700348 -0.0003937900589943
1455210116852199424 -0.0125542279313690 -0.0167971602011167 0.0108913128624682 -0.0203051307562828 0.3683892628030777 -0.0038917935032845
1455210116867852800 -0.0138339354246960 -0.0196788709428922 0.0120383123755155 -0.0219348900129318 0.3655396952099800 -0.0035471032830238
1455210116884008704 -0.0153255253459303 -0.0233953628441584 0.0132533796228642 -0.0144742209552765 0.3622406162551879 -0.0057830444725037
1455210116899845120 -0.0175315202138033 -0.0268031810592791 0.0130195420949303 -0.0243393418489456 0.3682198917403221 -0.0077010057539940
1455210116916536320 -0.0190430598747634 -0.0293557610429955 0.0121883908240053 -0.0282616427186966 0.3758035067941665 -0.0102283474720955
1455210116931817216 -0.0202633589020735 -0.0318647770376004 0.0104529911681353 -0.0254046867689133 0.3770837687225342 -0.0049105637190819
1455210116947881216 -0.0208056117895272 -0.0328364859561182 0.0086082860600647 -0.0218491289612770 0.3729546873890877 -0.0113115927904129
1455210116964088064 -0.0208288012647191 -0.0342682812529775 0.0069001704895626 -0.0192373729299545 0.3657107871051788 -0.0085098905258179
1455210116979820288 -0.0196518798052442 -0.0346929529151432 0.0050502389278527 -0.0117410901226044 0.3657152575285911 -0.0041427731741905
1455210116996336640 -0.0171578707233819 -0.0335054640324628 0.0038699805275319 -0.0125305033012390 0.3537588950082779 -0.0069223103687286
1455210117011879424 -0.0136724226940660 -0.0311430457348030 0.0027004333611154 -0.0078728832466125 0.3497553409196854 -0.0000770820706367
1455210117028124416 -0.0082685505945449 -0.0281355006315212 0.0019337319201509 -0.0111219645370483 0.3462618078988075 0.0010802338615417
1455210117044334848 -0.0042378229951964 -0.0249295992955087 0.0024475342576793 -0.0016160487112045 0.3493405828914642 -0.0031863270203590
1455210117060177664 0.0002222301403228 -0.0227463851076003 0.0026669081577330 -0.0036407390135765 0.3473712210930824 -0.0106922427484512
1455210117076239360 0.0035921875258063 -0.0211519385787450 0.0030841256320075 -0.0026676643810272 0.3467509919301986 -0.0148123645303726
1455210117092853760 0.0049732109880638 -0.0203254558292109 0.0038869102425815 -0.0049928269917488 0.3446587776591301 -0.0184050885778427
1455210117108385024 0.0057671898564935 -0.0207083491517759 0.0048329982198322 0.0006231470961571 0.3468931663584709 -0.0189522197712898
1455210117123946752 0.0064720660127518 -0.0205937040615896 0.0066573754193023 0.0034535610759735 0.3353372901799201 -0.0188342305207252
1455210117140091392 0.0072162890425356 -0.0219566073757902 0.0096432463860524 0.0058114007984161 0.3326327027201653 -0.0253016799834251
1455210117156019712 0.0072002568127733 -0.0231905724142341 0.0118455541073961 0.0035022681159973 0.3333641874414444 -0.0282310979428291
1455210117173730560 0.0066283709318702 -0.0248466378328111 0.0141361576031009 0.0010032640191078 0.3386029251302719 -0.0316883812541962
1455210117187924480 0.0062302629699975 -0.0260603668417120 0.0160252589381237 0.0046261774531364 0.3305305936625481 -0.0282496343009949
1455210117204246528 0.0059574767111213 -0.0267101914634968 0.0187299893096580 0.0084558713508606 0.3247872779738426 -0.0267023814781189
1455210117219859456 0.0062968486551522 -0.0274461586939013 0.0211981817079131 0.0118792056308746 0.3320635935036659 -0.0199149319997787
1455210117235888128 0.0066599933066538 -0.0273242271949726 0.0222272524531501 0.0028966286194801 0.3377422844522476 -0.0211205434685707
1455210117252172544 0.0067802310351292 -0.0272432870715423 0.0238686744804733 0.0095498531672478 0.3316259035126686 -0.0222615301972389
1455210117267860480 0.0071059196574794 -0.0258075542910113 0.0240327531668137 0.0100109988526344 0.3267205022909164 -0.0252315373566627
1455210117284522752 0.0084787845257374 -0.0242406088951527 0.0240552595411859 0.0182879410387993 0.3303438833424568 -0.0266391782952309
1455210117299862272 0.0091921242079401 -0.0215637631518121 0.0219318200039443 0.0210360917459488 0.3269234857004166 -0.0246916074728966
1455210117316043008 0.0093989293192291 -0.0187568672629596 0.0189362684466317 0.0136276088026047 0.3414121466844559 -0.0255418483374596
1455210117331822336 0.0090262052772865 -0.0164747765616793 0.0149323495583965 0.0159907232505798 0.3421527780042648 -0.0218258416091919
1455210117347824640 0.0082018477303023 -0.0133526382998525 0.0109574404839154 0.0169713732868195 0.3400429064959526 -0.0209592528364182
1455210117364648704 0.0074070792346094 -0.0098169830260859 0.0065494401634824 0.0195647800069809 0.3395196237956047 -0.0238215583305359
1455210117379863040 0.0059024597977419 -0.0062991123420788 0.0024466114723616 0.0246692553558350 0.3344789501800537 -0.0253278478593826
1455210117396356864 0.0049258506628184 -0.0031690272075592 -0.0019149845976573 0.0269302608439445 0.3317222327200889 -0.0249677075565338
